case_key,center_id,H,K,budget_tier,token,arch_idx,step,support_mse,validation_wmse,check_wmse,check_mae,check_worst10,cumulative_adaptation_seconds
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,10,0.003801580285653472,0.007377395406365395,0.008140587247908115,0.07278112322092056,0.03499913215637207,0.02019679999989421
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,20,0.0024627724196761847,0.009397260844707489,0.010062584653496742,0.08218967914581299,0.04133030027151108,0.035654199999839875
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,50,0.002051799325272441,0.012005834840238094,0.012619532644748688,0.09308044612407684,0.04920699819922447,0.08512489999998252
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,0,0.002944535342976451,0.013407032936811447,0.014194611459970474,0.09890671819448471,0.054364897310733795,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,1,0.0028963584918528795,0.013527417555451393,0.01432058960199356,0.09936955571174622,0.05474361032247543,0.00249389999999039
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,5,0.002729573054239154,0.013985701836645603,0.014799760654568672,0.10113196074962616,0.05619044229388237,0.01098170000011578
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,10,0.0025683545973151922,0.01450683455914259,0.015343854203820229,0.10312856733798981,0.05779537558555603,0.020923199999970166
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,20,0.0023311206605285406,0.015500552952289581,0.016379056498408318,0.10688149929046631,0.06078537553548813,0.038827399999945555
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A13,13,50,0.002069012029096484,0.01744360662996769,0.018396666273474693,0.1140371710062027,0.06649205833673477,0.09654399999988073
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,0,0.0063290162943303585,0.0065032439306378365,0.006965918466448784,0.06633654236793518,0.031702809035778046,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,1,0.006034053396433592,0.00645153084769845,0.006919198669493198,0.06607446074485779,0.03151024132966995,0.024295300000062525
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,5,0.00521191768348217,0.006396275945007801,0.006877062376588583,0.06585031002759933,0.031304843723773956,0.12498549999997977
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,10,0.004677124787122011,0.006498415023088455,0.0069866362027823925,0.06638411432504654,0.03172117471694946,0.24411449999990964
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,20,0.004272545222193003,0.006801583804190159,0.007294187322258949,0.06782592087984085,0.03302247077226639,0.4896452999998928
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A55,55,50,0.00401101540774107,0.007254067342728376,0.007752120960503817,0.06989595293998718,0.03483682498335838,1.2335637999997289
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,0,0.00393779156729579,0.007182267028838396,0.007389855571091175,0.06810539215803146,0.032293692231178284,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,1,0.003915862180292606,0.007187160663306713,0.007397248409688473,0.06815323978662491,0.032325949519872665,0.024534399999993184
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,5,0.0038346368819475174,0.007201538886874914,0.007421100977808237,0.06830227375030518,0.03241823986172676,0.16594950000012432
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,10,0.0037436552811414003,0.007209797389805317,0.007440243847668171,0.06842787563800812,0.03247656300663948,0.2867473000001155
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,20,0.0035835416056215763,0.007205681875348091,0.007455702871084213,0.06859170645475388,0.03248276188969612,0.5368568000000096
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A56,56,50,0.003205329878255725,0.007155492436140776,0.007454942911863327,0.06879356503486633,0.03226308152079582,1.328213900000037
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,0,0.004803832154721022,0.006617051549255848,0.006624498404562473,0.06500683724880219,0.02895182929933071,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,1,0.004766746889799833,0.006577176507562399,0.006580058950930834,0.06474023312330246,0.028814489021897316,0.024152299999968818
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,5,0.004652311559766531,0.006455852184444666,0.006443400401622057,0.06390994042158127,0.02840465120971203,0.12807779999991453
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,10,0.004557979758828878,0.006361139938235283,0.006334798876196146,0.06321851909160614,0.028074903413653374,0.24839079999992464
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,20,0.004440646152943373,0.006262979004532099,0.006220351904630661,0.06243745610117912,0.02771477960050106,0.5106876999998349
c1099_h1_k20_bmedium,1099,1,20,medium,PT_A57,57,50,0.004216607194393873,0.006173255387693644,0.006118313409388065,0.06166490167379379,0.02739012986421585,1.3130120999998098
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,0,0.016848908737301826,0.016386527568101883,0.015794532373547554,0.10335095226764679,0.060368865728378296,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,1,0.016448337584733963,0.016560472548007965,0.015917498618364334,0.10385236889123917,0.06057056784629822,0.030889699999988807
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,5,0.015767153352499008,0.017278963699936867,0.01650584302842617,0.10605354607105255,0.06238427385687828,0.12727590000008604
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,10,0.01555582880973816,0.017787106335163116,0.016935860738158226,0.10753209888935089,0.0639997199177742,0.2975711000001411
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,20,0.015383017249405384,0.018020063638687134,0.01709830015897751,0.1081012412905693,0.06449814885854721,0.5398994000003086
c1099_h1_k20_bmedium,1099,1,20,medium,C1_A57,57,50,0.014954018406569958,0.017836512997746468,0.016790609806776047,0.10719326138496399,0.06313873082399368,1.262297000000217
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,0,0.005662103649228811,0.009422378614544868,0.009859049692749977,0.08105507493019104,0.04132397472858429,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,1,0.005649900063872337,0.00940850842744112,0.009845791384577751,0.08099311590194702,0.04128585383296013,0.0020006000000876156
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,5,0.005593065172433853,0.009310809895396233,0.009749865159392357,0.08054903149604797,0.04102502390742302,0.008224700000027951
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,10,0.005556128919124603,0.009244628250598907,0.009684678167104721,0.08024423569440842,0.04084981605410576,0.01520460000017465
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,20,0.005469866096973419,0.009071609936654568,0.00951431691646576,0.07943299412727356,0.04038812965154648,0.029426900000089518
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A1,1,50,0.0052970899268984795,0.008908464573323727,0.009362859651446342,0.07866271585226059,0.03995852917432785,0.0735580000000482
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,0,0.0071414620615541935,0.007739911321550608,0.008856763131916523,0.07437075674533844,0.039915625005960464,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,1,0.006653211545199156,0.0074179451912641525,0.008495393209159374,0.07288716733455658,0.03832756355404854,0.0022010999999793057
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,5,0.005509250797331333,0.006805527489632368,0.007773609831929207,0.069654181599617,0.03477580100297928,0.008561999999983527
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,10,0.004959188401699066,0.006690733600407839,0.007585449609905481,0.06900335848331451,0.03351118415594101,0.016497299999969073
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,20,0.004673964809626341,0.00684388680383563,0.00767930131405592,0.06991607695817947,0.03354572504758835,0.03172669999958089
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A6,6,50,0.004537168890237808,0.0069876727648079395,0.0078058745712041855,0.07072028517723083,0.033925484865903854,0.0804741999994576
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,0,0.007907028310000896,0.013483325019478798,0.014188826084136963,0.09884052723646164,0.054646510630846024,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,1,0.007836045697331429,0.013360808603465557,0.014062310568988323,0.09838344156742096,0.05425348877906799,0.0024202000000741464
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,5,0.007525487337261438,0.012819118797779083,0.013503741472959518,0.09631827473640442,0.05248924717307091,0.010439000000133092
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,10,0.007246441673487425,0.012312626466155052,0.012979605235159397,0.09433761984109879,0.05082908645272255,0.020067699999913202
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,20,0.00677570840343833,0.011427219957113266,0.01206160243600607,0.0908234491944313,0.04788041114807129,0.03913079999972524
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A13,13,50,0.0061388174071908,0.010181478224694729,0.010769897140562534,0.08548015356063843,0.043774351477622986,0.09531959999981154
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,0,0.005473980214446783,0.00650782510638237,0.006996212527155876,0.06645344197750092,0.03198060020804405,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,1,0.005386460572481155,0.006473920773714781,0.00696553336456418,0.06629251688718796,0.03183707967400551,0.0232515999999805
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,5,0.005122255068272352,0.006396154873073101,0.006898094899952412,0.06595122069120407,0.031520865857601166,0.1345942999998897
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,10,0.004922539461404085,0.006377995014190674,0.006888547446578741,0.06591299176216125,0.03140713647007942,0.3259957999997596
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,20,0.004733170848339796,0.006433883681893349,0.0069531952030956745,0.06622488796710968,0.03156820684671402,0.590517699999964
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A55,55,50,0.004564264323562384,0.006577027030289173,0.007097449153661728,0.06682261824607849,0.032120030373334885,1.3590323999992506
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,0,0.0038037560880184174,0.007179155945777893,0.007432334590703249,0.06840598583221436,0.03247762471437454,0.0
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,1,0.003777372185140848,0.007143966853618622,0.007395023945719004,0.06820417195558548,0.03231342136859894,0.02610390000006646
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,5,0.0036925473250448704,0.007029307074844837,0.007273176219314337,0.067545086145401,0.03178611025214195,0.1237879000001385
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,10,0.0036178473383188248,0.006927968934178352,0.007165221963077784,0.06696932017803192,0.0313229076564312,0.24482490000025336
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,20,0.003519224701449275,0.006802459713071585,0.0070317885838449,0.06622500717639923,0.03077121265232563,0.501344100000324
c1099_h1_k20_bmedium,1099,1,20,medium,STRONG_A56,56,50,0.0033356347121298313,0.0066360244527459145,0.006859536748379469,0.06532448530197144,0.030095620080828667,1.2163543000004893
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,0,0.004044653382152319,0.008164639584720135,0.0090462826192379,0.07527551800012589,0.030293921008706093,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,1,0.003998140338808298,0.008138271979987621,0.009013518691062927,0.07513599097728729,0.030182799324393272,0.025560899999959474
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,5,0.003831094829365611,0.008045367896556854,0.008896119892597198,0.07463882863521576,0.029769057407975197,0.12538790000007793
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,10,0.003657879773527384,0.007952389307320118,0.008774785324931145,0.07412765920162201,0.029317816719412804,0.275320699999952
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,20,0.003395836101844907,0.007819372229278088,0.008591373451054096,0.07337204366922379,0.028581194579601288,0.5200319000000491
c1099_h4_k10_bmedium,1099,4,10,medium,PT_A57,57,50,0.002938436344265938,0.007607548497617245,0.008263029158115387,0.07195132970809937,0.027230750769376755,1.3232688000003918
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,0,0.01605125144124031,0.01930742897093296,0.01819854974746704,0.11236012727022171,0.056038856506347656,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,1,0.014928448013961315,0.01977597549557686,0.01863216981291771,0.11380521208047867,0.05793521925806999,0.028712700000028235
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,5,0.01177773904055357,0.021793996915221214,0.02053949423134327,0.11962797492742538,0.06589403003454208,0.12778690000004644
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,10,0.009695365093648434,0.02418733760714531,0.022839726880192757,0.1260952651500702,0.07405556738376617,0.2859661000001097
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,20,0.008105561137199402,0.027679607272148132,0.02622734010219574,0.1351487934589386,0.08421120792627335,0.5309287000001177
c1099_h4_k10_bmedium,1099,4,10,medium,C1_A57,57,50,0.007413011975586414,0.031184179708361626,0.029644053429365158,0.14412756264209747,0.09313550591468811,1.3186495000002196
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,0,0.008292309939861298,0.018024636432528496,0.018947787582874298,0.11420959234237671,0.06119818985462189,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,1,0.008264120668172836,0.018057165667414665,0.018982309848070145,0.1143183633685112,0.061319250613451004,0.0019356999999899926
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,5,0.00815415009856224,0.01818704418838024,0.01912006177008152,0.11475563049316406,0.06179885193705559,0.009041800000090916
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,10,0.00802274513989687,0.01834876649081707,0.019291406497359276,0.11529775708913803,0.062387991696596146,0.01675830000010592
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,20,0.00777889508754015,0.018669581040740013,0.019630759954452515,0.1163589283823967,0.06353214383125305,0.03184180000005199
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A1,1,50,0.007178242783993483,0.01960262842476368,0.02061416022479534,0.11935539543628693,0.0667014867067337,0.0759600000002365
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,0,0.0051003433763980865,0.009537401609122753,0.010494899936020374,0.08332357555627823,0.03316226974129677,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,1,0.005085655953735113,0.009506759233772755,0.010466818697750568,0.08319323509931564,0.03306702524423599,0.0023426000000199565
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,5,0.005030387081205845,0.00939156487584114,0.010361523367464542,0.08269989490509033,0.032705605030059814,0.010222699999985707
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,10,0.0049684913828969,0.0092629324644804,0.010244502685964108,0.08214929699897766,0.03230024501681328,0.01927690000002258
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,20,0.004865102469921112,0.009049893356859684,0.010052178055047989,0.08122765272855759,0.03163003548979759,0.034873800000013944
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A6,6,50,0.004667140077799559,0.008662029169499874,0.009709947742521763,0.07950745522975922,0.030341172590851784,0.07934380000040164
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,0,0.008292309008538723,0.018024640157818794,0.018947789445519447,0.11420959234237671,0.061198193579912186,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,1,0.008264119736850262,0.018057167530059814,0.018982309848070145,0.1143183633685112,0.0613192543387413,0.0024979999999459324
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,5,0.008154149167239666,0.01818704418838024,0.01912006177008152,0.11475563049316406,0.061798859387636185,0.010300499999857493
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,10,0.00802274327725172,0.01834876649081707,0.019291408360004425,0.11529777199029922,0.062387995421886444,0.021729400000026544
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,20,0.007778894156217575,0.018669582903385162,0.019630759954452515,0.1163589283823967,0.06353214383125305,0.04186189999995804
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A13,13,50,0.007178242783993483,0.01960263028740883,0.02061416208744049,0.11935541033744812,0.0667014941573143,0.0988022999996474
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,0,0.008690804243087769,0.007706131786108017,0.008373924531042576,0.07321391999721527,0.027626128867268562,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,1,0.008479602634906769,0.007684369571506977,0.008360871113836765,0.07322473078966141,0.027489446103572845,0.024159599999961756
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,5,0.007761636283248663,0.007655084133148193,0.00835958868265152,0.07344605773687363,0.02716943994164467,0.12603969999997844
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,10,0.007086315657943487,0.007707962766289711,0.008434383198618889,0.07398448884487152,0.027179675176739693,0.24774890000003325
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,20,0.006201748736202717,0.007948987185955048,0.00868748128414154,0.07529986649751663,0.027868570759892464,0.48817600000018047
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A55,55,50,0.005030433181673288,0.00870203971862793,0.009359108284115791,0.07856890559196472,0.029637010768055916,1.2641991000000417
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,0,0.008042830042541027,0.009969734586775303,0.009666167199611664,0.07888974994421005,0.029896343126893044,0.0
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,1,0.00789565872400999,0.009880108758807182,0.009582823142409325,0.0785178542137146,0.029681267216801643,0.024073100000009617
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,5,0.0073660328052937984,0.009558754973113537,0.009284908883273602,0.07715729624032974,0.028920358046889305,0.12276760000008835
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,10,0.006817555520683527,0.009228943847119808,0.00898094940930605,0.0757511556148529,0.028165552765130997,0.2459427000001142
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,20,0.006003397051244974,0.008750010281801224,0.008544044569134712,0.07371435314416885,0.02714039757847786,0.48548180000022967
c1099_h4_k10_bmedium,1099,4,10,medium,STRONG_A56,56,50,0.004773008171468973,0.00809470470994711,0.007961096242070198,0.07094383984804153,0.025823883712291718,1.2370380999999497
c1099_h4_k20_bmedium,1099,4,20,medium,PT_A57,57,0,0.003622978925704956,0.008211221545934677,0.0089722890406847,0.07493851333856583,0.030081376433372498,0.0
c1099_h4_k20_bmedium,1099,4,20,medium,PT_A57,57,1,0.003592142602428794,0.00818672589957714,0.008941587060689926,0.07480878382921219,0.029970407485961914,0.0243771000000379
